Date,VLID3.SA,EGIE3.SA,ALZR11.SA,^NQDXBR
2018-05-09,17.700000762939453,28.784000396728516,101.5999984741211,1127.8599853515625
2018-05-10,18.649999618530273,29.743999481201172,100.98999786376953,1153.1400146484375
2018-05-11,18.799999237060547,29.54400062561035,100.54000091552734,1137.18994140625
2018-05-14,19.06999969482422,29.600000381469727,100.79000091552734,1109.1500244140625
2018-05-15,19.100000381469727,29.576000213623047,99.51000213623047,1086.0
2018-05-16,18.739999771118164,30.959999084472656,100.86000061035156,1109.3499755859375
2018-05-17,18.579999923706055,30.304000854492188,98.0999984741211,1075.4300537109375
2018-05-18,18.780000686645508,30.944000244140625,99.36000061035156,1045.8399658203125
2018-05-21,18.850000381469727,30.8799991607666,96.5,1055.1300048828125
2018-05-22,18.90999984741211,30.576000213623047,97.12000274658203,1089.760009765625
2018-05-23,18.719999313354492,30.591999053955078,97.12000274658203,1071.5
2018-05-24,18.6299991607666,30.152000427246094,95.98999786376953,1070.4100341796875
2018-05-25,19.0,30.08799934387207,95.75,1054.52001953125
2018-05-28,18.1299991607666,29.583999633789062,93.19999694824219,
2018-05-29,17.540000915527344,29.040000915527344,94.5,994.9099731445312
2018-05-30,18.18000030517578,29.591999053955078,94.5199966430664,1003.9500122070312
2018-06-01,18.18000030517578,30.079999923706055,94.5199966430664,1020.9099731445312
2018-06-04,18.450000762939453,29.823999404907227,98.41000366210938,1042.1099853515625
2018-06-05,17.950000762939453,28.959999084472656,99.94999694824219,1003.1199951171875
2018-06-06,17.600000381469727,28.440000534057617,98.5,979.0599975585938
2018-06-07,16.700000762939453,28.040000915527344,94.55000305175781,931.8099975585938
2018-06-08,17.389999389648438,27.79199981689453,95.97000122070312,955.1400146484375
2018-06-11,16.6200008392334,27.56800079345703,94.5199966430664,974.5900268554688
2018-06-12,16.540000915527344,27.360000610351562,93.54000091552734,973.739990234375
2018-06-13,16.399999618530273,27.215999603271484,93.79000091552734,974.3900146484375
2018-06-14,16.0,26.84000015258789,94.0,971.3300170898438
2018-06-15,16.399999618530273,27.368000030517578,93.8499984741211,937.77001953125
2018-06-18,17.34000015258789,26.895999908447266,93.5999984741211,936.280029296875
2018-06-19,16.989999771118164,26.84000015258789,92.0,955.5499877929688
2018-06-20,16.81999969482422,26.799999237060547,93.9000015258789,964.97998046875
2018-06-21,16.719999313354492,26.736000061035156,95.97000122070312,932.469970703125
2018-06-22,17.219999313354492,27.02400016784668,92.8499984741211,943.8499755859375
2018-06-25,17.200000762939453,27.200000762939453,93.25,944.8499755859375
2018-06-26,16.899999618530273,27.45599937438965,92.62000274658203,950.3800048828125
2018-06-27,17.049999237060547,27.45599937438965,94.9800033569336,921.5399780273438
2018-06-28,16.940000534057617,27.54400062561035,94.5,930.510009765625
2018-06-29,16.610000610351562,27.384000778198242,92.5,941.6599731445312
2018-07-02,17.0,27.408000946044922,93.19999694824219,922.0700073242188
2018-07-03,16.760000228881836,27.600000381469727,92.0,939.6099853515625
2018-07-04,16.959999084472656,27.8799991607666,93.4000015258789,
2018-07-05,16.760000228881836,27.648000717163086,95.0,933.1199951171875
2018-07-06,18.059999465942383,27.416000366210938,95.0,933.8900146484375
2018-07-10,17.959999084472656,27.520000457763672,94.91000366210938,953.280029296875
2018-07-11,18.200000762939453,27.86400032043457,93.19999694824219,940.0900268554688
2018-07-12,17.700000762939453,28.288000106811523,94.0,954.469970703125
2018-07-13,17.479999542236328,29.02400016784668,93.5,959.4099731445312
2018-07-16,17.420000076293945,28.968000411987305,94.0,965.22998046875
2018-07-17,18.0,28.399999618530273,94.5,984.8900146484375
2018-07-18,18.0,28.336000442504883,92.51000213623047,980.010009765625
2018-07-19,17.760000228881836,28.440000534057617,92.0999984741211,973.1400146484375
2018-07-20,17.829999923706055,28.743999481201172,92.6500015258789,1013.5399780273438
2018-07-23,18.0,28.54400062561035,92.9800033569336,1000.7899780273438
2018-07-24,18.530000686645508,28.88800048828125,93.5,1030.8800048828125
2018-07-25,18.639999389648438,29.368000030517578,93.5,1049.5899658203125
2018-07-26,18.6200008392334,29.239999771118164,92.80000305175781,1030.6700439453125
2018-07-27,18.600000381469727,29.447999954223633,93.98999786376953,1036.0
2018-07-30,18.559999465942383,29.695999145507812,94.0,1033.1099853515625
2018-07-31,18.149999618530273,29.91200065612793,94.0,1017.0999755859375
2018-08-01,18.0,29.856000900268555,92.30000305175781,1023.8400268554688
2018-08-02,17.989999771118164,29.856000900268555,92.30000305175781,1025.6199951171875
2018-08-03,17.969999313354492,30.1200008392334,92.29000091552734,1058.4200439453125
2018-08-06,19.079999923706055,30.167999267578125,94.0,1052.3199462890625
2018-08-07,19.049999237060547,29.360000610351562,93.80000305175781,1050.1199951171875
2018-08-08,19.459999084472656,29.288000106811523,93.5,1026.6300048828125
2018-08-09,19.639999389648438,30.607999801635742,93.69999694824219,1003.4199829101562
2018-08-10,19.020000457763672,29.832000732421875,91.80000305175781,960.3699951171875
2018-08-13,19.700000762939453,29.84000015258789,92.4000015258789,962.2100219726562
2018-08-14,19.489999771118164,29.983999252319336,92.73999786376953,985.4500122070312
2018-08-15,19.079999923706055,29.719999313354492,93.9800033569336,954.4099731445312
2018-08-16,18.559999465942383,29.719999313354492,93.88999938964844,968.2999877929688
2018-08-17,18.34000015258789,29.639999389648438,93.86000061035156,948.030029296875
2018-08-20,18.100000381469727,29.8799991607666,91.94999694824219,952.3599853515625
2018-08-21,17.420000076293945,28.288000106811523,92.69000244140625,924.1199951171875
2018-08-22,18.170000076293945,28.823999404907227,93.0,920.1799926757812
2018-08-23,17.170000076293945,28.440000534057617,92.9800033569336,905.9199829101562
2018-08-24,16.989999771118164,28.799999237060547,93.19999694824219,910.3400268554688
2018-08-27,17.3799991607666,29.27199935913086,92.33999633789062,934.5700073242188
2018-08-28,17.0,29.360000610351562,92.0,911.1699829101562
2018-08-29,16.489999771118164,29.3439998626709,92.94999694824219,917.1799926757812
2018-08-30,15.75,29.079999923706055,92.0999984741211,884.3200073242188
2018-08-31,14.75,29.520000457763672,92.7699966430664,901.8499755859375
2018-09-03,14.239999771118164,29.631999969482422,92.51000213623047,
2018-09-04,13.5,29.1200008392334,92.31999969482422,876.3499755859375
2018-09-05,14.359999656677246,29.07200050354004,93.19999694824219,875.989990234375
2018-09-06,14.079999923706055,29.56800079345703,92.97000122070312,886.4000244140625
2018-09-10,14.600000381469727,29.54400062561035,92.16000366210938,896.4400024414062
2018-09-11,14.850000381469727,29.215999603271484,92.20999908447266,863.3599853515625
2018-09-12,14.65999984741211,29.040000915527344,92.19999694824219,871.239990234375
2018-09-13,13.890000343322754,29.152000427246094,92.22000122070312,855.9099731445312
2018-09-14,13.899999618530273,28.92799949645996,92.5,859.1400146484375
2018-09-17,14.199999809265137,29.104000091552734,92.25,880.9400024414062
2018-09-18,13.800000190734863,29.079999923706055,92.06999969482422,904.5399780273438
2018-09-19,13.40999984741211,28.75200080871582,91.8499984741211,900.760009765625
2018-09-20,12.619999885559082,28.648000717163086,91.52999877929688,906.0800170898438
2018-09-21,13.0,28.799999237060547,92.45999908447266,928.010009765625
2018-09-24,12.630000114440918,28.559999465942383,91.4800033569336,916.239990234375
2018-09-25,12.8100004196167,28.464000701904297,92.5999984741211,912.02001953125
2018-09-26,12.75,28.576000213623047,92.48999786376953,928.8300170898438
2018-09-27,12.600000381469727,28.312000274658203,90.63999938964844,955.3499755859375
2018-09-28,12.579999923706055,28.384000778198242,89.51000213623047,947.489990234375
2018-10-01,12.680000305175781,28.256000518798828,89.80999755859375,926.280029296875
2018-10-02,13.449999809265137,28.81599998474121,89.94999694824219,975.7899780273438
2018-10-03,13.869999885559082,29.143999099731445,90.37000274658203,1022.1300048828125
2018-10-04,14.229999542236328,29.239999771118164,90.37999725341797,1001.4500122070312
2018-10-05,14.270000457763672,28.871999740600586,91.5,1006.7899780273438
2018-10-08,13.920000076293945,29.239999771118164,90.0,1076.47998046875
2018-10-09,13.930000305175781,29.384000778198242,91.1500015258789,1078.010009765625
2018-10-10,13.869999885559082,28.895999908447266,91.16999816894531,1047.75
2018-10-11,14.109999656677246,28.351999282836914,92.0999984741211,1043.0999755859375
2018-10-15,13.859999656677246,28.743999481201172,91.05000305175781,1049.4200439453125
2018-10-16,13.989999771118164,29.416000366210938,91.0999984741211,1080.1800537109375
2018-10-17,13.979999542236328,29.808000564575195,91.0199966430664,1086.8800048828125
2018-10-18,13.930000305175781,30.1200008392334,91.69000244140625,1073.6199951171875
2018-10-19,13.680000305175781,30.399999618530273,91.69999694824219,1080.6800537109375
2018-10-22,14.180000305175781,30.479999542236328,90.95999908447266,1107.1800537109375
2018-10-23,14.529999732971191,30.56800079345703,90.61000061035156,1096.72998046875
2018-10-24,15.050000190734863,30.15999984741211,90.80000305175781,1067.47998046875
2018-10-25,15.329999923706055,30.200000762939453,90.98999786376953,1088.2900390625
2018-10-26,15.210000038146973,30.84000015258789,90.75,1103.9200439453125
2018-10-29,15.260000228881836,30.799999237060547,90.25,1089.1099853515625
2018-10-30,15.020000457763672,31.624000549316406,90.20999908447266,1104.3900146484375
2018-10-31,15.239999771118164,31.84000015258789,91.73999786376953,1118.5999755859375
2018-11-01,15.899999618530273,32.12799835205078,91.5,1136.9000244140625
2018-11-05,16.0,32.832000732421875,91.1500015258789,1158.8499755859375
2018-11-06,16.0,32.79999923706055,90.9000015258789,1128.1099853515625
2018-11-07,16.049999237060547,32.95199966430664,90.9000015258789,1114.530029296875
2018-11-08,16.0,32.104000091552734,90.87999725341797,1097.6099853515625
2018-11-09,15.819999694824219,32.768001556396484,90.88999938964844,1097.949951171875
2018-11-12,15.25,33.119998931884766,90.88999938964844,1094.9000244140625
2018-11-13,15.630000114440918,32.0880012512207,90.69999694824219,1080.2900390625
2018-11-14,16.059999465942383,32.74399948120117,91.19000244140625,1095.6600341796875
2018-11-16,16.25,33.40800094604492,90.5999984741211,1136.5
2018-11-19,15.5,33.52000045776367,91.05999755859375,1126.260009765625
2018-11-21,16.389999389648438,32.74399948120117,91.27999877929688,1109.4200439453125
2018-11-22,16.690000534057617,32.91999816894531,91.95999908447266,
2018-11-23,16.729999542236328,32.86399841308594,92.0,1095.25
2018-11-26,16.520000457763672,33.279998779296875,91.7300033569336,1071.6500244140625
2018-11-27,16.360000610351562,34.84000015258789,92.0999984741211,1088.3199462890625
2018-11-28,17.100000381469727,35.20000076293945,92.4000015258789,1109.0400390625
2018-11-29,17.479999542236328,35.08000183105469,92.62000274658203,1124.0799560546875
2018-11-30,17.06999969482422,34.40800094604492,94.9000015258789,1110.800048828125
2018-12-03,18.09000015258789,34.63999938964844,93.80000305175781,1134.0699462890625
2018-12-04,18.110000610351562,34.79999923706055,92.76000213623047,1119.93994140625
2018-12-05,18.1200008392334,35.25600051879883,93.3499984741211,
2018-12-06,18.290000915527344,35.41600036621094,92.98999786376953,1099.6300048828125
2018-12-07,18.209999084472656,35.624000549316406,93.25,1100.72998046875
2018-12-10,18.209999084472656,35.2400016784668,93.5,1062.8199462890625
2018-12-11,18.239999771118164,34.97600173950195,93.80000305175781,1076.199951171875
2018-12-12,18.1299991607666,34.31999969482422,93.94999694824219,1104.5799560546875
2018-12-13,18.1200008392334,34.25,93.72000122070312,1099.1600341796875
2018-12-14,18.43000030517578,34.369998931884766,94.0,1093.8399658203125
2018-12-17,18.350000381469727,33.900001525878906,93.4000015258789,1079.5
2018-12-18,17.989999771118164,33.720001220703125,92.54000091552734,1086.219970703125
2018-12-19,18.110000610351562,32.970001220703125,92.41000366210938,1086.72998046875
2018-12-20,18.149999618530273,33.5,93.19999694824219,1091.81005859375
2018-12-21,18.260000228881836,32.95000076293945,93.5,1088.0400390625
2018-12-26,17.979999542236328,33.02000045776367,95.4800033569336,1063.4000244140625
2018-12-27,17.149999618530273,32.880001068115234,98.45999908447266,1069.25
2018-12-28,18.0,33.02000045776367,99.0,1108.02001953125
2019-01-02,18.510000228881836,34.13999938964844,97.80000305175781,1150.7900390625
2019-01-03,17.739999771118164,35.2599983215332,97.98999786376953,1171.469970703125
2019-01-04,17.360000610351562,35.52000045776367,98.0,1185.27001953125
2019-01-07,17.170000076293945,35.29999923706055,98.69999694824219,1179.1199951171875
2019-01-08,18.020000457763672,35.70000076293945,98.5999984741211,1183.699951171875
2019-01-09,18.239999771118164,36.650001525878906,98.19999694824219,1213.449951171875
2019-01-10,18.0,36.220001220703125,98.69000244140625,1220.5699462890625
2019-01-11,18.06999969482422,36.81999969482422,98.5,1217.3800048828125
2019-01-14,18.209999084472656,37.310001373291016,98.9000015258789,1227.5699462890625
2019-01-15,19.149999618530273,37.15999984741211,98.88999938964844,1218.699951171875
2019-01-16,19.40999984741211,37.0,98.5,1214.4200439453125
2019-01-17,19.25,37.560001373291016,98.9800033569336,1215.52001953125
2019-01-18,19.200000762939453,38.4900016784668,99.1500015258789,1225.5899658203125
2019-01-21,19.399999618530273,38.66999816894531,98.69999694824219,
2019-01-22,19.68000030517578,38.939998626708984,97.91999816894531,1202.1099853515625
2019-01-23,20.149999618530273,41.04999923706055,97.9000015258789,1215.8599853515625
2019-01-24,20.530000686645508,42.0,98.1500015258789,1250.1099853515625
2019-01-28,20.850000381469727,43.599998474121094,98.9000015258789,1242.3499755859375
2019-01-29,20.889999389648438,42.599998474121094,97.7300033569336,1263.5400390625
2019-01-30,20.940000534057617,42.459999084472656,98.0,1284.6400146484375
2019-01-31,20.889999389648438,41.849998474121094,98.0,1310.27001953125
2019-02-01,20.850000381469727,42.65999984741211,98.5,1311.530029296875
2019-02-04,20.700000762939453,43.83000183105469,98.0,1314.18994140625
2019-02-05,20.520000457763672,43.79999923706055,98.41999816894531,1305.2099609375
2019-02-06,19.959999084472656,41.79999923706055,98.13999938964844,1252.219970703125
2019-02-07,19.31999969482422,42.400001525878906,98.29000091552734,1239.52001953125
2019-02-08,19.549999237060547,43.40999984741211,98.33000183105469,1252.81005859375
2019-02-11,19.329999923706055,43.369998931884766,97.94999694824219,1237.9599609375
2019-02-12,19.670000076293945,43.720001220703125,98.08000183105469,1265.239990234375
2019-02-13,20.010000228881836,43.02000045776367,98.44999694824219,1257.260009765625
2019-02-14,20.260000228881836,43.59000015258789,98.44000244140625,1275.030029296875
2019-02-15,21.0,43.18000030517578,98.0,1282.6600341796875
2019-02-18,20.989999771118164,42.63999938964844,98.0,
2019-02-19,21.049999237060547,44.5,97.94999694824219,1286.780029296875
2019-02-20,20.350000381469727,42.0,98.98999786376953,1268.989990234375
2019-02-21,19.84000015258789,41.959999084472656,98.02999877929688,1258.760009765625
2019-02-22,19.75,41.849998474121094,98.0,1287.3599853515625
2019-02-25,19.799999237060547,42.11000061035156,98.0,1285.5999755859375
2019-02-26,19.709999084472656,41.47999954223633,97.94999694824219,1277.3699951171875
2019-02-27,19.739999771118164,42.099998474121094,97.30999755859375,1281.2099609375
2019-02-28,19.690000534057617,41.15999984741211,98.0999984741211,1256.800048828125
2019-03-01,19.15999984741211,40.36000061035156,97.5,1240.9300537109375
2019-03-07,18.850000381469727,39.4900016784668,97.76000213623047,1192.1199951171875
2019-03-08,19.639999389648438,40.16999816894531,98.61000061035156,1218.0799560546875
2019-03-11,19.670000076293945,40.220001220703125,98.77999877929688,1248.81005859375
2019-03-12,19.729999542236328,41.13999938964844,98.68000030517578,1259.280029296875
2019-03-13,19.40999984741211,42.40999984741211,98.58999633789062,1267.260009765625
2019-03-14,19.729999542236328,42.91999816894531,98.58999633789062,1262.72998046875
2019-03-15,19.790000915527344,43.20000076293945,98.66999816894531,1274.6400146484375
2019-03-18,19.729999542236328,43.290000915527344,98.88999938964844,1290.0999755859375
2019-03-19,19.75,43.20000076293945,98.5,1301.8599853515625
2019-03-20,19.6200008392334,42.5099983215332,98.4800033569336,1280.530029296875
2019-03-21,19.75,41.75,97.97000122070312,1249.469970703125
2019-03-22,18.700000762939453,40.900001525878906,97.80000305175781,1186.050048828125
2019-03-25,18.600000381469727,41.439998626708984,97.5199966430664,1198.760009765625
2019-03-26,18.93000030517578,42.09000015258789,97.79000091552734,1213.550048828125
2019-03-27,18.18000030517578,41.189998626708984,97.25,1138.030029296875
2019-03-28,18.350000381469727,42.65999984741211,97.5,1164.2900390625
2019-03-29,19.280000686645508,42.709999084472656,97.5,1200.3599853515625
2019-04-01,19.219999313354492,43.33000183105469,97.54000091552734,1217.469970703125
2019-04-02,19.290000915527344,42.5,97.37000274658203,1203.27001953125
2019-04-03,18.530000686645508,43.34000015258789,97.5,1209.800048828125
2019-04-04,18.600000381469727,43.84000015258789,97.05000305175781,1219.4300537109375
2019-04-05,18.530000686645508,44.0099983215332,97.3499984741211,1229.4300537109375
2019-04-08,18.860000610351562,44.29999923706055,96.72000122070312,1225.1400146484375
2019-04-09,18.899999618530273,42.880001068115234,96.6500015258789,1209.300048828125
2019-04-10,18.579999923706055,42.7599983215332,96.75,1220.6500244140625
2019-04-11,18.0,42.0,97.0,1206.760009765625
2019-04-12,17.760000228881836,42.0099983215332,96.5999984741211,1182.6700439453125
2019-04-15,17.850000381469727,42.31999969482422,95.98999786376953,1178.780029296875
2019-04-16,17.770000457763672,42.83000183105469,96.0,1182.4000244140625
2019-04-17,17.700000762939453,42.310001373291016,96.0,1155.3800048828125
2019-04-18,17.31999969482422,42.369998931884766,95.98999786376953,1164.52001953125
2019-04-22,17.25,42.849998474121094,96.12000274658203,1170.8299560546875
2019-04-23,17.25,43.400001525878906,96.0999984741211,1176.5699462890625
2019-04-24,17.850000381469727,43.189998626708984,96.13999938964844,1159.489990234375
2019-04-25,17.59000015258789,43.849998474121094,96.0999984741211,1180.06005859375
2019-04-26,17.899999618530273,44.279998779296875,96.25,1181.1500244140625
2019-04-29,17.399999618530273,44.619998931884766,96.87999725341797,1188.8599853515625
2019-04-30,17.75,44.4900016784668,96.98999786376953,1188.699951171875
2019-05-02,17.690000534057617,43.400001525878906,97.0,1175.6600341796875
2019-05-03,17.149999618530273,42.56999969482422,97.5999984741211,1191.8900146484375
2019-05-06,16.8700008392334,42.65999984741211,97.41999816894531,1180.969970703125
2019-05-07,16.6200008392334,42.20000076293945,97.5999984741211,1167.8599853515625
2019-05-08,16.68000030517578,42.150001525878906,97.0999984741211,1198.0999755859375
2019-05-09,16.0,42.349998474121094,97.23999786376953,1184.93994140625
2019-05-10,15.59000015258789,42.56999969482422,97.44000244140625,1181.25
2019-05-13,15.229999542236328,42.34000015258789,97.5,1147.0400390625
2019-05-14,14.8100004196167,41.79999923706055,97.5,1151.5899658203125
2019-05-15,14.130000114440918,42.0,97.5,1135.8299560546875
2019-05-16,14.130000114440918,41.560001373291016,97.5,1109.800048828125
2019-05-17,14.020000457763672,40.25,97.5,1090.3499755859375
2019-05-20,13.90999984741211,41.900001525878906,97.44000244140625,1111.449951171875
2019-05-21,14.359999656677246,42.279998779296875,97.3499984741211,1154.469970703125
2019-05-22,14.760000228881836,42.150001525878906,97.48999786376953,1177.47998046875
2019-05-23,14.329999923706055,41.619998931884766,97.5,1163.6600341796875
2019-05-24,14.300000190734863,41.7599983215332,98.4000015258789,1160.5799560546875
2019-05-27,14.75,41.91999816894531,99.5,
2019-05-28,14.8100004196167,42.56999969482422,100.25,1197.739990234375
2019-05-29,14.420000076293945,43.0,103.75,1204.5899658203125
2019-05-30,14.649999618530273,44.209999084472656,102.69000244140625,1226.8800048828125
2019-05-31,14.859999656677246,46.31999969482422,103.30000305175781,1249.3299560546875
2019-06-03,14.850000381469727,47.11000061035156,103.0,1247.489990234375
2019-06-04,15.0,46.5099983215332,103.5,1269.6800537109375
2019-06-05,14.729999542236328,46.63999938964844,108.98999786376953,1252.93994140625
2019-06-06,14.710000038146973,46.08000183105469,109.0,1264.260009765625
2019-06-07,14.479999542236328,46.20000076293945,111.9000015258789,1282.010009765625
2019-06-10,14.34000015258789,45.09000015258789,112.0,1275.3499755859375
2019-06-11,14.34000015258789,44.95000076293945,111.9000015258789,1293.2900390625
2019-06-12,14.449999809265137,44.0,109.98999786376953,1287.8800048828125
2019-06-13,14.75,44.38999938964844,107.0,1291.75
2019-06-14,14.899999618530273,43.61000061035156,107.0,1266.1400146484375
2019-06-17,14.899999618530273,43.060001373291016,107.0,1258.9100341796875
2019-06-18,15.1899995803833,43.68000030517578,106.9000015258789,1288.1600341796875
2019-06-19,15.170000076293945,43.36000061035156,101.69999694824219,1297.4599609375
2019-06-21,15.600000381469727,43.189998626708984,100.79000091552734,1327.4300537109375
2019-06-24,15.489999771118164,42.939998626708984,100.9000015258789,1326.9599609375
2019-06-25,15.449999809265137,42.43000030517578,102.0,1298.93994140625
2019-06-26,15.449999809265137,42.4900016784668,103.11000061035156,1293.739990234375
2019-06-27,15.600000381469727,42.689998626708984,103.0,1298.6099853515625
2019-06-28,15.479999542236328,43.470001220703125,103.26000213623047,1319.780029296875
2019-07-01,15.489999771118164,43.5,104.20999908447266,1323.43994140625
2019-07-02,15.050000190734863,43.709999084472656,104.31999969482422,1308.780029296875
2019-07-03,14.960000038146973,44.060001373291016,104.30000305175781,1333.989990234375
2019-07-04,15.289999961853027,44.34000015258789,104.94000244140625,
2019-07-05,16.100000381469727,44.54999923706055,105.02999877929688,1376.6400146484375
2019-07-08,15.899999618530273,45.16999816894531,105.5,1393.72998046875
2019-07-10,16.799999237060547,46.15999984741211,105.79000091552734,1433.989990234375
2019-07-11,16.760000228881836,46.029998779296875,106.0,1429.5999755859375
